movieId,title,genres
2660,thing from another world the,horror sci fi
2661,it came from outer space,sci fi
2662,war of the worlds the,action drama sci fi
2663,it came from beneath the sea,sci fi
2664,invasion of the body snatchers,horror sci fi thriller
2665,earth vs the flying saucers,sci fi
2666,it conquered the world,sci fi
2667,mole people the,horror sci fi
2668,swamp thing,horror sci fi
2669,pork chop hill,war
2670,run silent run deep,war
2671,notting hill,comedy romance
2672,thirteenth floor the,drama sci fi thriller
2673,eternity and a day,drama
2674,loss of sexual innocence the,drama fantasy
2676,instinct,drama thriller
2677,buena vista social club,documentary musical
2678,desert blue,drama
2681,free enterprise,comedy romance sci fi
2682,limbo,drama
2683,austin powers the spy who shagged me,action adventure comedy
2686,red violin the,drama mystery
2687,tarzan,adventure animation children drama
2688,general s daughter the,crime drama mystery thriller
2689,get bruce,documentary
2690,ideal husband an,comedy romance
2691,legend of the,drama
2692,run lola run,action crime
2693,trekkies,documentary
2694,big daddy,comedy
2695,boys the,drama
2696,dinner game the,comedy
2697,my son the fanatic,comedy drama romance
2698,zone,sci fi
2699,arachnophobia,comedy horror
2700,south park bigger longer and uncut,animation comedy musical
2701,wild wild west,action comedy sci fi western
2702,summer of sam,drama
2703,broken vessels,drama
2706,american pie,comedy romance
2707,arlington road,thriller
2708,autumn tale an,romance
2709,muppets from space,children comedy
2710,blair witch project the,drama horror thriller
2711,my life so far,drama
2712,eyes wide shut,drama mystery thriller
2713,lake placid,horror thriller
2715,velocity of gary the,comedy romance
2716,ghostbusters,action comedy sci fi
2717,ghostbusters ii,comedy fantasy sci fi
2718,drop dead gorgeous,comedy
2719,haunting the,horror thriller
2720,inspector gadget,action adventure children comedy
2721,trick,comedy romance
2722,deep blue sea,action horror sci fi thriller
2723,mystery men,action comedy fantasy
2724,runaway bride,comedy romance
2725,twin falls idaho,drama
2726,killing the,crime film noir
2727,killer s kiss,crime film noir
2728,spartacus,action drama romance war
2729,lolita,drama romance
2730,barry lyndon,drama romance war
2731,blows the,crime drama
2732,jules and jim,drama romance
2733,vibes,adventure comedy romance
2734,mosquito coast the,adventure drama thriller
2735,golden child the,action adventure comedy fantasy mystery
2736,brighton beach memoirs,comedy
2737,assassination,action drama thriller
2738,crimes of the heart,comedy drama
2739,color purple the,drama
2741,no mercy,action crime thriller
2745,mission the,drama
2746,little shop of horrors,comedy horror musical
2747,little shop of horrors the,comedy horror
2748,allan quatermain and the lost city of gold,action adventure comedy
2749,morning after the,drama mystery
2750,radio days,comedy drama
2752,outrageous fortune,comedy mystery
2753,bedroom window the,thriller
2757,frances,drama
2758,plenty,drama
2759,dick,comedy
2760,gambler the,drama
2761,iron giant the,adventure animation children drama sci fi
2762,sixth sense the,drama horror mystery
2763,thomas crown affair the,action mystery
2764,thomas crown affair the,crime drama romance thriller
2765,acid house the,comedy drama
2766,adventures of sebastian cole the,comedy drama
2767,illuminata,comedy
2769,yards the,crime drama
2770,bowfinger,comedy
2771,brokedown palace,drama
2772,detroit rock city,comedy
2774,better than chocolate,comedy romance
2775,head on,drama
2777,cobra,drama
2778,never talk to strangers,crime drama romance thriller
2779,heaven can wait,comedy
2780,raven the,comedy horror
2781,tingler the,horror
2782,pit and the pendulum,horror
2786,haunted honeymoon,comedy
2787,cat s eye,horror
2788,monty python s and now for something completely different,comedy
2789,damien omen ii,horror
2790,final conflict the,horror thriller
2791,airplane,comedy
2792,airplane ii the sequel,comedy
2793,american werewolf in paris an,comedy horror romance thriller
2794,european vacation,adventure comedy romance
2795,national lampoon s vacation,comedy
2796,funny farm,comedy
2797,big,comedy drama fantasy romance
2798,problem child,children comedy
2799,problem child,comedy
2800,little nemo adventures in slumberland,adventure animation children drama fantasy
2801,oscar and lucinda,drama romance
2802,tequila sunrise,action drama romance thriller
2803,pelican brief the,crime drama mystery romance thriller
2804,christmas story a,children comedy
2805,mickey blue eyes,comedy romance
2806,teaching mrs tingle,comedy thriller
2807,universal soldier the return,action sci fi
2808,universal soldier,action sci fi
2809,love stinks,comedy
2810,perfect blue,animation horror mystery thriller
2812,in too deep,action thriller
2815,iron eagle,action war
2816,iron eagle ii,action war
2817,aces iron eagle iii,action
2818,iron eagle iv,action war
2819,three days of the condor,drama mystery romance thriller
2822,medicine man,adventure romance
2826,warrior the,action adventure fantasy
2827,astronaut s wife the,horror sci fi thriller
2828,dudley do right,children comedy
2829,muse the,comedy
2830,cabaret balkan,drama
2832,lost son the,drama
2833,lucie aubrac,romance war
2834,very thought of you the,comedy romance
2835,chill factor,action adventure comedy thriller
2836,outside providence,comedy
2837,bedrooms hallways,comedy romance
2840,stigmata,drama thriller
2841,stir of echoes,horror mystery thriller
2843,black cat white cat,comedy romance
2844,minus man the,drama mystery
2846,adventures of milo and otis the,adventure children comedy drama
2847,only angels have wings,adventure drama romance
2848,othello,drama
2851,saturn,adventure sci fi thriller
2852,soldier s story a,drama
2856,i saw what you did,thriller
2857,yellow submarine,adventure animation comedy fantasy musical
2858,american beauty,drama romance
2859,stop making sense,documentary musical
2860,blue streak,comedy
2861,for love of the game,comedy drama
2862,caligula,drama
2863,hard day s night a,adventure comedy musical
2864,splendor,comedy
2865,sugar town,comedy
2866,buddy holly story the,drama
2867,fright night,comedy horror thriller
2868,fright night part ii,horror
2870,barefoot in the park,comedy
2871,deliverance,adventure drama thriller
2872,excalibur,adventure fantasy
2873,lulu on the bridge,drama mystery romance
2874,pajama game the,comedy musical romance
2875,sommersby,drama mystery romance
2876,thumbelina,animation children fantasy
2877,tommy,musical
2878,hell night,horror
2879,armour of god ii operation condor,action adventure comedy
2880,armour of god,action adventure comedy
2881,double jeopardy,action crime drama thriller
2882,jakob the liar,drama
2883,mumford,comedy drama
2884,dog park,comedy romance
2885,guinevere,drama romance
2886,adventures of elmo in grouchland the,children comedy
2887,simon sez,action comedy
2888,drive me crazy,comedy romance
2889,mystery alaska,comedy drama
2890,three kings,action adventure comedy drama war
2891,happy texas,comedy
2893,plunkett macleane,action adventure drama
2894,romance,drama romance
2896,alvarez kelly,western
2898,dark half the,horror mystery
2899,gulliver s travels,adventure animation children
2900,monkey shines,horror sci fi
2901,phantasm,horror sci fi
2902,psycho ii,horror mystery thriller
2903,psycho iii,horror thriller
2905,sanjuro,action adventure drama
2906,random hearts,drama romance
2907,superstar,comedy
2908,boys don t cry,drama
2912,limey the,crime drama thriller
2915,risky business,comedy
2916,total recall,action adventure sci fi thriller
2917,body heat,crime thriller
2918,ferris bueller s day off,comedy
2919,year of living dangerously the,drama romance war
2920,children of paradise,drama romance
2921,high plains drifter,western
2922,hang em high,crime drama western
2924,drunken master,action comedy
2925,conformist the,drama
2926,hairspray,comedy drama
2927,brief encounter,drama romance
2928,razor s edge the,drama
2929,reds,drama romance
2931,time of the gypsies,comedy crime drama fantasy
2932,days of heaven,drama
2934,amor brujo el,drama musical
2935,lady eve the,comedy romance
2936,sullivan s travels,adventure comedy romance
2937,palm beach story the,comedy
2938,man facing southeast,drama sci fi
2939,niagara,drama thriller
2940,gilda,drama film noir mystery romance
2941,south pacific,musical romance war
2942,flashdance,drama romance
2943,indochine,drama romance
2944,dirty dozen the,action drama war
2945,mike s murder,mystery
2946,help,comedy musical
2947,goldfinger,action adventure thriller
2948,from russia with love,action adventure thriller
2949,dr no,action adventure thriller
2950,blue lagoon the,adventure drama romance
2951,fistful of dollars a,action western
2952,sydney,crime drama thriller
2953,home alone lost in new york,children comedy
2956,someone to watch over me,action crime thriller
2959,fight club,action crime drama thriller
2961,story of us the,comedy drama
2962,fever pitch,comedy romance
2964,julien donkey boy,drama
2965,omega code the,action
2966,straight story the,adventure drama
2967,bad seed the,drama thriller
2968,time bandits,adventure comedy fantasy sci fi
2969,man and a woman a,drama romance
2970,fitzcarraldo,adventure drama
2971,all that jazz,drama fantasy musical
2972,red sorghum,drama war
2973,crimes and misdemeanors,comedy crime drama
2974,bats,horror thriller
2975,best man the,comedy drama
2976,bringing out the dead,drama
2977,crazy in alabama,comedy drama
2978,three to tango,comedy romance
2979,body shots,drama
2983,ipcress file the,thriller
2984,on any sunday,documentary
2985,robocop,action crime drama sci fi thriller
2986,robocop,action crime sci fi thriller
2987,who framed roger rabbit,adventure animation children comedy crime fantasy mystery
2988,melvin and howard,drama
2989,for your eyes only,action adventure thriller
2990,licence to kill,action adventure thriller
2991,live and let die,action adventure thriller
2992,rawhead rex,horror thriller
2993,thunderball,action adventure thriller
2995,house on haunted hill,horror thriller
